"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.282828282828283","0.0202020202020202","0.23349056603773585","0.0","2","8","false","PLAT","5.5","0","2","0","0.8941023134571522","false","0","PLAT","434","0.5"
"4.262626262626263","0.020305091733663162","0.23459715639810425","0.3333333333333333","4","8","false","MMP7","4.0","0","4","0","0.894753991528185","false","0","MMP7","470","0.375"
"4.282828282828283","0.0","0.23349056603773585","1.0","2","8","false","MMP12","7.0","0","2","0","0.8941023134571522","false","0","MMP12","0","0.6363636363636364"
"4.303030303030303","0.0","0.23239436619718312","0.0","1","8","false","IGFBP3","10.0","0","1","0","0.8934506353861192","false","0","IGFBP3","0","0.0"
"5.0","0.0202020202020202","0.2","0.0","2","9","false","KLF4","3.5","0","2","0","0.8709677419354839","false","0","KLF4","426","0.5"
"1.0","0.0","1.0","0.0","1","1","false","GATM","1.0","0","1","0","1.0","false","0","GATM","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","SLC6A8","1.0","0","1","0","1.0","false","0","SLC6A8","0","0.0"
"3.9797979797979797","0.0","0.25126903553299496","0.0","1","8","false","TUBB2A","5.0","0","1","0","0.9038774845226458","false","0","TUBB2A","0","0.0"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","GPX3","2.0","0","1","0","0.75","false","0","GPX3","0","0.0"
"5.252525252525253","0.0","0.19038461538461537","0.0","1","9","false","HBEGF","4.0","0","1","0","0.8628217660475725","false","0","HBEGF","0","0.0"
"5.040404040404041","0.0","0.19839679358717432","0.0","1","10","false","HELLS","26.0","0","1","0","0.869664385793418","false","0","HELLS","0","0.0"
"7.434343434343434","0.0202020202020202","0.1345108695652174","0.3333333333333333","3","12","false","IFI44L","2.6666666666666665","0","3","0","0.7924405343760184","false","0","IFI44L","788","0.5833333333333334"
"8.424242424242424","0.0","0.11870503597122303","0.0","1","13","false","PLSCR1","3.0","0","1","0","0.7605083088954058","false","0","PLSCR1","0","0.0"
"5.373737373737374","5.22229093657665E-4","0.18609022556390978","0.7","5","11","false","KRT10","9.2","0","5","0","0.8589116976213751","false","0","KRT10","18","0.5411764705882353"
"5.343434343434343","0.0","0.18714555765595464","1.0","4","11","false","SPRR2D","11.5","0","4","0","0.8598892147279245","false","0","SPRR2D","0","0.575"
"5.3232323232323235","0.07433469780408553","0.18785578747628082","0.1","5","11","false","KLK7","6.4","0","5","0","0.8605408927989573","false","0","KLK7","4510","0.32222222222222224"
"5.98989898989899","0.0","0.16694772344013492","0.0","1","10","false","ZNF750","2.0","0","1","0","0.8390355164548713","false","0","ZNF750","0","0.0"
